h,a,c,theta_h,theta_a,average edge weight,std. of average comm. states,range of average comm. states,number of communities,modularity
0.03,0.01,0.3,0.3,0.1,0.28167373724888267,0.07085429852500472,0.1840090011990957,4,0.06523758713899445
0.03,0.01,0.3,0.3,0.3,0.14616761722777882,0.10515162002509777,0.2813925732269879,4,0.0981844754430581
0.03,0.03,0.3,0.01,0.01,0.19823093868579877,0.09614378196123514,0.27288697985129395,6,0.07467223777280918
0.03,0.03,0.3,0.01,0.03,0.15906056302862995,0.1495863859731155,0.3783339314041616,4,0.08954693786461512
0.03,0.03,0.3,0.01,0.1,0.06815337194943104,0.07848335078672537,0.21623959417704916,5,0.12740992954846667
0.03,0.03,0.3,0.01,0.3,0.00013037182385658465,0.6662344915199714,1.815561796862016,6,0.5905699202668647
0.03,0.03,0.3,0.03,0.01,0.23016837574190246,0.1479695746655407,0.42947635755928315,7,0.07004052400176654
0.03,0.03,0.3,0.03,0.03,0.1868319385458313,0.09045821378048273,0.21659609426661666,4,0.09275137399901286
0.03,0.03,0.3,0.03,0.1,0.08763366073948524,0.04599987636719958,0.12270206978332826,4,0.12691410775534318
0.03,0.03,0.3,0.03,0.3,0.0003430259398513424,0.8805778813527586,2.9234624964986153,9,0.5424670751730851
0.03,0.03,0.3,0.1,0.01,0.3884521164663699,0.11354546996890161,0.31848062204985506,5,0.048150010254000966
0.03,0.03,0.3,0.1,0.03,0.3434665493468264,0.10221208077768149,0.2732272154491363,4,0.06246079488737975
0.03,0.03,0.3,0.1,0.1,0.19479359545785033,0.12607409272594547,0.2911822060389991,4,0.08082559356925839
0.03,0.03,0.3,0.1,0.3,0.006661382019687006,0.3135102668168564,1.003938341621062,7,0.3283178473401144
0.03,0.03,0.3,0.3,0.01,0.9673009427798359,0.0392640111120998,0.09007892578856533,3,0.02014526348730139
0.03,0.03,0.3,0.3,0.03,0.9203751674880026,0.09590200771939945,0.2440107120445638,4,0.019702632083631228
0.03,0.03,0.3,0.3,0.1,0.706604157976935,0.12198027344138004,0.31324631951359433,4,0.022967191968612487
0.03,0.03,0.3,0.3,0.3,0.1977001900029904,0.1656539143922122,0.453404683462674,5,0.0773434336729984
0.03,0.1,0.3,0.01,0.01,2.37989379272745,0.0866923375277984,0.1946728759088285,3,0.0032203957900093644
0.03,0.1,0.3,0.01,0.03,2.166214759861047,0.12368219786427975,0.2814915383011173,3,0.005788141664245031
0.03,0.1,0.3,0.01,0.1,1.4953078941872446,0.03254010882275923,0.0790447982089191,3,0.009877150463816244
0.03,0.1,0.3,0.01,0.3,0.0873528177717365,0.21112160905062055,0.5987045369733223,5,0.06693874925449317
0.03,0.1,0.3,0.03,0.01,2.4166289036077493,0.050287223696285535,0.10057444739257107,2,0.004374502563882582
0.03,0.1,0.3,0.03,0.03,2.22362421454125,0.054206742061564867,0.10841348412312973,2,0.004857095560588859
0.03,0.1,0.3,0.03,0.1,1.5495542715119586,0.028420173031644385,0.0664666869378206,3,0.011252555717131477
0.03,0.1,0.3,0.03,0.3,0.10090299591636709,0.05549934006891454,0.1542642642433008,4,0.05780357205353833
0.03,0.1,0.3,0.1,0.01,2.6600298609129887,0.16418666406319882,0.32837332812639763,2,0.003284854260714315
0.03,0.1,0.3,0.1,0.03,2.4384294697997113,0.06861267840008162,0.13722535680016323,2,0.003672358855782182
0.03,0.1,0.3,0.1,0.1,1.7505204358368693,0.060097580755631874,0.14211307253556132,3,0.00598373247997112
0.03,0.1,0.3,0.1,0.3,0.1363510031135076,0.15692473019175052,0.515963738372953,6,0.05537350182156133
0.03,0.1,0.3,0.3,0.01,3.205768597551615,0.03043663201994807,0.06087326403989614,2,0.0005507203052621534
0.03,0.1,0.3,0.3,0.03,3.0147054028212104,0.0971957136219527,0.1943914272439054,2,0.0012026743015581265
0.03,0.1,0.3,0.3,0.1,2.31131600699524,0.02205457868673312,0.04851763420923302,3,0.003376915440615136
0.03,0.1,0.3,0.3,0.3,0.47227053568188765,0.08270341984965908,0.22914894882793937,4,0.03424626386687098
0.03,0.3,0.3,0.01,0.01,9.109009734993737,0.0,0.0,1,8.881784197001252e-16
0.03,0.3,0.3,0.01,0.03,8.377913603364986,0.0,0.0,1,5.551115123125783e-16
0.03,0.3,0.3,0.01,0.1,6.272956289840288,0.0,0.0,1,-2.220446049250313e-15
0.03,0.3,0.3,0.01,0.3,0.7937615397084307,0.1131021222375986,0.26763173390624817,3,0.01034904911894255
0.03,0.3,0.3,0.03,0.01,8.997262960909483,0.0,0.0,1,2.9976021664879227e-15
0.03,0.3,0.3,0.03,0.03,8.216908205540399,0.0,0.0,1,-7.771561172376096e-16
0.03,0.3,0.3,0.03,0.1,6.179244379106267,0.0,0.0,1,6.661338147750939e-16
0.03,0.3,0.3,0.03,0.3,0.7380219162332161,0.14026787876115573,0.38533572781122566,4,0.009351006856266778
0.03,0.3,0.3,0.1,0.01,9.091308374404216,0.0,0.0,1,2.6645352591003757e-15
0.03,0.3,0.3,0.1,0.03,8.573997101243208,0.0,0.0,1,-5.551115123125783e-16
0.03,0.3,0.3,0.1,0.1,6.403851965655493,0.0,0.0,1,-2.9976021664879227e-15
0.03,0.3,0.3,0.1,0.3,1.0144580369100131,0.012335135442576806,0.02467027088515361,2,0.01004108372337345
0.03,0.3,0.3,0.3,0.01,9.589707971360594,0.0,0.0,1,1.7763568394002505e-15
0.03,0.3,0.3,0.3,0.03,9.287942638727387,0.0,0.0,1,-4.440892098500626e-16
0.03,0.3,0.3,0.3,0.1,6.9971081672831295,0.0,0.0,1,-1.4432899320127035e-15
0.03,0.3,0.3,0.3,0.3,1.404014651502521,0.10551564375392755,0.25710263363916785,3,0.006827275890922892
0.1,0.01,0.3,0.01,0.01,1.248678275515333e-07,3.224928149494163,14.241415220996757,80,0.8813454386822908
0.1,0.01,0.3,0.01,0.03,1.4022816319784838e-07,2.6675506027018328,12.603155847229221,76,0.8884450646811173
0.1,0.01,0.3,0.01,0.1,1.0439111915052609e-07,2.758398024002797,13.978471504358206,85,0.8503165841950411
0.1,0.01,0.3,0.01,0.3,5.0312430466532194e-08,3.112106219882708,16.98482027310454,89,0.8849234658198533
0.1,0.01,0.3,0.03,0.01,1.8579928724154176e-06,3.0122551437067857,12.05919546408606,48,0.880016023667886
0.1,0.01,0.3,0.03,0.03,1.3089301470726859e-06,3.23597509959022,14.331450309404634,53,0.9358302109642739
0.1,0.01,0.3,0.03,0.1,9.169660518226865e-07,3.297092332630993,14.522804764887015,66,0.8730215635900449
0.1,0.01,0.3,0.03,0.3,6.624067383377222e-07,2.7954331072103185,12.956544919838485,66,0.8961283609967452
0.1,0.01,0.3,0.1,0.01,6.80288499585778e-05,4.093128382929736,15.461035075852593,23,0.8377667472800732
0.1,0.01,0.3,0.1,0.03,6.188234479006218e-05,2.617213486200609,9.143214117784403,20,0.8292869550961766
0.1,0.01,0.3,0.1,0.1,3.841204525866956e-05,3.479258066795595,12.224535589623887,23,0.8716137908390988
0.1,0.01,0.3,0.1,0.3,1.796609533998278e-05,3.3186495844830293,13.274343569146492,27,0.8533557598373158
0.1,0.01,0.3,0.3,0.01,0.02386401993444317,1.0209218410776377,3.008029309770511,5,0.41086344533661723
0.1,0.01,0.3,0.3,0.03,0.023820054758702577,1.1433518319305116,3.8659738515614066,7,0.3800827395551652
0.1,0.01,0.3,0.3,0.1,0.014922237201427107,1.3705249347318749,3.8372321034267483,5,0.5401393123389657
0.1,0.01,0.3,0.3,0.3,0.009194660220330896,1.2316031364737767,3.953010681457398,6,0.49736088855194727
0.1,0.03,0.3,0.01,0.01,1.1587018735321558e-06,2.8168870363542995,11.75111129210154,54,0.8767471718585435
0.1,0.03,0.3,0.01,0.03,6.419075272626151e-07,2.7188360823943487,13.36670520607423,66,0.873111294895906
0.1,0.03,0.3,0.01,0.1,1.703160587200265e-07,2.841553256972575,13.091726221199064,79,0.8644632268758634
0.1,0.03,0.3,0.01,0.3,4.869160175403091e-08,2.7603469487567867,12.276620895804804,90,0.8621417308205155
0.1,0.03,0.3,0.03,0.01,5.656355225080498e-06,3.0566783947848712,12.035374618351875,36,0.838742956926579
0.1,0.03,0.3,0.03,0.03,5.4455150300027676e-06,3.2691332080773776,11.85084738501597,40,0.7848969864130521
0.1,0.03,0.3,0.03,0.1,1.7283311804715293e-06,3.471965069907542,14.107162178205304,47,0.8874697999535902
0.1,0.03,0.3,0.03,0.3,7.081988797742767e-07,2.92571877360052,12.105060967513975,66,0.901851133509842
0.1,0.03,0.3,0.1,0.01,0.00013850720595271496,3.0655709410016247,10.264967197103827,15,0.7809042242283816
0.1,0.03,0.3,0.1,0.03,0.00011427669355172144,2.71722944024974,8.788123647496814,17,0.8063899559483657
0.1,0.03,0.3,0.1,0.1,4.647661927924059e-05,3.139719961965389,10.921964218229952,20,0.8292155456343128
0.1,0.03,0.3,0.1,0.3,4.728414122458636e-06,2.884560104298967,10.948953826590003,40,0.9130356757299098
0.1,0.03,0.3,0.3,0.01,0.12675702440688882,0.31832187684693186,0.8401043420279046,4,0.21588202316701802
0.1,0.03,0.3,0.3,0.03,0.12291840387618111,0.24390682031188157,0.6367456601422169,4,0.2127901500723462
0.1,0.03,0.3,0.3,0.1,0.06639015214629279,0.41153423488424073,1.135131475626636,4,0.2044619702329732
0.1,0.03,0.3,0.3,0.3,0.008548772855050122,1.072576101854381,3.4002991731015424,6,0.43085538701170883
0.1,0.1,0.3,0.01,0.01,0.05577504500941163,0.4026484001339464,0.9775778367364825,4,0.2221025657300268
0.1,0.1,0.3,0.01,0.03,0.034968954776433185,0.8188047964542057,2.2910842055061624,4,0.2274950657345497
0.1,0.1,0.3,0.01,0.1,0.0044795627919667035,1.7665862185608823,5.24576025073857,5,0.525459098561922
0.1,0.1,0.3,0.01,0.3,0.0008460026271144367,3.119306488151856,9.191211237477855,5,0.4499099376341136
0.1,0.1,0.3,0.03,0.01,0.08784157760442107,0.37098868308453287,0.7995344174027068,3,0.19336373595920586
0.1,0.1,0.3,0.03,0.03,0.06122932679064662,0.3858220110688498,0.9442502571357623,3,0.20438050769092278
0.1,0.1,0.3,0.03,0.1,0.005435783840141883,1.4190200825320014,4.276028494231824,5,0.43236948521854723
0.1,0.1,0.3,0.03,0.3,0.0014873938170112887,2.0317215546051606,5.594802148952812,4,0.4252224798948527
0.1,0.1,0.3,0.1,0.01,0.3299461905325709,0.13460935965937765,0.338372815579586,4,0.1106508447539839
0.1,0.1,0.3,0.1,0.03,0.22166626906678813,0.22936003481803954,0.518494229577673,5,0.13771355446809452
0.1,0.1,0.3,0.1,0.1,0.06327441586709359,0.5096187876562934,1.2196816400696355,4,0.19564702184719968
0.1,0.1,0.3,0.1,0.3,0.00291098124719079,2.1330797049991532,6.233301635194886,5,0.47385506724741105
0.1,0.1,0.3,0.3,0.01,2.055645830685463,0.04999429158740902,0.1089815954314316,4,0.029278215497374437
0.1,0.1,0.3,0.3,0.03,1.8404194122702349,0.06816197296265797,0.16616986974492878,3,0.03566180280661935
0.1,0.1,0.3,0.3,0.1,1.15810180449651,0.07823461002608144,0.2160658884015761,4,0.0569937632732714
0.1,0.1,0.3,0.3,0.3,0.05152860662439886,0.523353139994914,1.6104594994211434,5,0.22907686355594298
0.1,0.3,0.3,0.01,0.01,5.757387534668448,0.006485932853200427,0.012971865706400854,2,0.005588441935707622
0.1,0.3,0.3,0.01,0.03,5.104636835011699,0.0998640322740897,0.24145561186495934,4,0.004486834745178234
0.1,0.3,0.3,0.01,0.1,3.0559547669366127,0.11549399442701073,0.28192036932266074,3,0.01330901715942312
0.1,0.3,0.3,0.01,0.3,0.14336621045725026,0.19968557201384415,0.48141483463982065,3,0.06877513417960505
0.1,0.3,0.3,0.03,0.01,5.9098625677246,0.058902274170697634,0.13408941402176094,3,0.006376348998415965
0.1,0.3,0.3,0.03,0.03,5.318894605077809,0.11537502966402693,0.2676867012520043,3,0.0062983045196272625
0.1,0.3,0.3,0.03,0.1,3.364649796633405,0.0538053762431006,0.12612480877150445,3,0.011694304938278263
0.1,0.3,0.3,0.03,0.3,0.1727263677058962,0.2803731661554643,0.7381244870418947,4,0.05124020797439151
0.1,0.3,0.3,0.1,0.01,6.6983220479790475,0.022155078307252756,0.0541991579048231,3,0.002855504650772764
0.1,0.3,0.3,0.1,0.03,6.114257359845627,0.10989295514647227,0.25639776183881907,3,0.0044212760527921335
0.1,0.3,0.3,0.1,0.1,4.07525490289026,0.035152526683176005,0.07030505336635201,2,0.00943506158802096
0.1,0.3,0.3,0.1,0.3,0.2672020940510098,0.2893283651372446,0.6903683806481624,3,0.055879152904516546
0.1,0.3,0.3,0.3,0.01,8.603114411336186,0.050415116409256625,0.10083023281851325,2,0.002302292495136554
0.1,0.3,0.3,0.3,0.03,7.862249769348339,0.07217342638774095,0.16729516753448967,3,0.001750227016244471
0.1,0.3,0.3,0.3,0.1,6.013262520046598,0.03238703837884567,0.06477407675769135,2,0.006656941097783198
0.1,0.3,0.3,0.3,0.3,0.5953992799922159,0.21309105465298073,0.5420726314613027,4,0.043740101298671334
0.3,0.01,0.3,0.01,0.01,3.4130289348669553e-07,3.18075144433863,20.235388458704975,82,0.8625216465502414
0.3,0.01,0.3,0.01,0.03,2.4633536657182114e-07,2.9578196688969203,15.687972279559764,87,0.8567594593142762
0.3,0.01,0.3,0.01,0.1,2.783365521270843e-07,3.2257381359670756,16.12844408157637,85,0.8897468886579372
0.3,0.01,0.3,0.01,0.3,2.4091003686509267e-07,2.758750044241184,12.411340500677795,86,0.8806888556770744
0.3,0.01,0.3,0.03,0.01,3.778586670805481e-06,3.686757934163206,16.283101374262927,54,0.9027785280321582
0.3,0.01,0.3,0.03,0.03,3.3384362264061485e-06,3.8461863034161,19.295775924116114,57,0.896519531580785
0.3,0.01,0.3,0.03,0.1,3.2675992891838236e-06,2.9624744917980648,12.631578710334804,58,0.9063727259082659
0.3,0.01,0.3,0.03,0.3,2.026778522144693e-06,3.3085143770037506,15.921873310706955,62,0.9259852714137337
0.3,0.01,0.3,0.1,0.01,0.00010854414697389061,3.9533325999477347,14.469442430468181,24,0.8537415083828832
0.3,0.01,0.3,0.1,0.03,0.0001312328252215744,3.52873211658666,12.428787966802185,23,0.8337722115774161
0.3,0.01,0.3,0.1,0.1,0.00010461293410179473,4.230045719694112,17.490662941102357,31,0.8918097537442591
0.3,0.01,0.3,0.1,0.3,9.44272615941919e-05,4.285372366537451,19.798260173348712,33,0.8195112786683677
0.3,0.01,0.3,0.3,0.01,0.025676915083880866,2.5455440814280053,8.842438680166932,7,0.5979205824126962
0.3,0.01,0.3,0.3,0.03,0.022187477842415877,3.1932411548652806,10.209238499505666,7,0.5939813185370002
0.3,0.01,0.3,0.3,0.1,0.027140880102381564,2.147935795058148,6.893367475141357,7,0.5352963384241669
0.3,0.01,0.3,0.3,0.3,0.021321450845398084,3.0680465091203812,11.235122116525954,10,0.6479692501981142
0.3,0.03,0.3,0.01,0.01,2.39563259661348e-07,3.2828219855648655,17.08578736351704,92,0.8347836433731517
0.3,0.03,0.3,0.01,0.03,3.7754026492337426e-07,3.4043133093455755,17.415689127807244,85,0.8697778226030134
0.3,0.03,0.3,0.01,0.1,3.312117794670997e-07,3.149632736731873,15.551786175273586,81,0.8972250227082789
0.3,0.03,0.3,0.01,0.3,1.89663850621672e-07,2.905088049876727,14.719211711987718,87,0.8831041913164306
0.3,0.03,0.3,0.03,0.01,4.853369392038074e-06,3.5790585963251353,14.92163938483619,54,0.9250635404959042
0.3,0.03,0.3,0.03,0.03,2.687719921739896e-06,3.646296352098894,15.265352226781298,61,0.8868358446136134
0.3,0.03,0.3,0.03,0.1,2.6379809655443303e-06,3.2400115643589613,17.22281632112746,63,0.908561004944903
0.3,0.03,0.3,0.03,0.3,1.1038642186069863e-06,3.191790873260184,13.929387157812297,76,0.8891815421375998
0.3,0.03,0.3,0.1,0.01,0.0001375843313370826,3.957134358420142,14.180558168483927,23,0.8187858165001095
0.3,0.03,0.3,0.1,0.03,0.0001977161412910415,3.830215972746088,13.231850203473686,26,0.726539753214334
0.3,0.03,0.3,0.1,0.1,0.0001014324719127262,3.8426416566420905,16.066282134904988,23,0.8760655232060667
0.3,0.03,0.3,0.1,0.3,4.698298627832294e-05,3.809825070582333,13.268920851560512,35,0.8985648840772803
0.3,0.03,0.3,0.3,0.01,0.03450328762265304,2.326730108617055,7.468258799633145,6,0.6287842606094429
0.3,0.03,0.3,0.3,0.03,0.025971325328808418,2.4715301520323614,7.407680295619391,6,0.6567871006020407
0.3,0.03,0.3,0.3,0.1,0.02216620492157963,2.8109125255373977,8.61178036569436,8,0.6347591047426664
0.3,0.03,0.3,0.3,0.3,0.012843783833174666,3.020081469819003,9.555596190609526,10,0.6697274070193935
0.3,0.1,0.3,0.01,0.01,3.969451924706693e-06,3.426781548427547,16.375144519098352,69,0.8104273388165574
0.3,0.1,0.3,0.01,0.03,9.690406658160745e-07,2.946269539825108,12.44991955929799,82,0.771545124883094
0.3,0.1,0.3,0.01,0.1,1.8270749710046946e-07,3.3231181046426066,15.673391292400982,89,0.7879508495270069
0.3,0.1,0.3,0.01,0.3,1.20000657436364e-07,3.5426100904909625,16.654550293866663,92,0.8356114753059817
0.3,0.1,0.3,0.03,0.01,1.4208583576595573e-05,3.7657197565966785,15.445972025596326,44,0.8814047358789869
0.3,0.1,0.3,0.03,0.03,1.3607704944058877e-05,3.9910470003080714,16.99425396934748,49,0.8466322544457808
0.3,0.1,0.3,0.03,0.1,2.943875705984902e-06,3.6641698061053685,15.906580409574273,58,0.9063426721819795
0.3,0.1,0.3,0.03,0.3,1.4424426195418803e-06,3.598185075108665,17.086838822113023,73,0.8744677937827224
0.3,0.1,0.3,0.1,0.01,0.00035028941759235105,3.138876978355162,11.307367375561345,15,0.803831869931981
0.3,0.1,0.3,0.1,0.03,0.0003114499487936467,3.805691629639376,13.13584336795152,25,0.7733792967804498
0.3,0.1,0.3,0.1,0.1,0.000105875878323859,3.8948417024362443,13.595067397287377,25,0.8561067063024772
0.3,0.1,0.3,0.1,0.3,1.3930398182132735e-05,4.026718887855944,19.7461704932066,42,0.915332264506598
0.3,0.1,0.3,0.3,0.01,0.13033230355588502,1.0410778636298281,2.857100366015871,4,0.4135626884373424
0.3,0.1,0.3,0.3,0.03,0.15302164020019204,2.094390919527296,6.448360546486784,5,0.3636960132098437
0.3,0.1,0.3,0.3,0.1,0.06062200910438178,1.0815304960296928,3.174340401436231,5,0.5301379978037342
0.3,0.1,0.3,0.3,0.3,0.01056078333724868,2.707938597322407,8.91388004865507,8,0.6129576356966957
0.3,0.3,0.3,0.01,0.01,0.09836534698380843,0.6702875268754633,1.6226751902270933,3,0.21752275508938748
0.3,0.3,0.3,0.01,0.03,0.04010698124225449,1.2117716675734977,3.6533292700306426,5,0.2549304012126145
0.3,0.3,0.3,0.01,0.1,0.016394650285387703,1.9423191052417286,5.699013081410733,5,0.5219895366496765
0.3,0.3,0.3,0.01,0.3,0.0016839463076871296,2.4352439969493767,6.913347991765931,6,0.6499195510449705
0.3,0.3,0.3,0.03,0.01,0.17089284700045407,0.5550989035591696,1.3454259664167387,3,0.2110806278656086
0.3,0.3,0.3,0.03,0.03,0.1413366874964812,0.8537678791067932,2.0552493445425792,3,0.22173779189726084
0.3,0.3,0.3,0.03,0.1,0.017802340552666423,1.7243825235456758,5.063138115348515,5,0.5037553293802152
0.3,0.3,0.3,0.03,0.3,0.006660908347993692,2.1663681345015697,5.3047334246860345,3,0.42057337046192045
0.3,0.3,0.3,0.1,0.01,0.6170924044064994,0.12687128426976851,0.3096434217874254,3,0.13494618849602022
0.3,0.3,0.3,0.1,0.03,0.4526842093439056,0.3266964505431383,0.8296836856376371,4,0.1618706528494902
0.3,0.3,0.3,0.1,0.1,0.15367028524536885,0.6699513039616715,1.8893871364510202,4,0.2467486389889069
0.3,0.3,0.3,0.1,0.3,0.010505182663730085,2.108938779066066,6.287383837528285,5,0.5066057671293299
0.3,0.3,0.3,0.3,0.01,5.183273204538472,0.03639913850569177,0.08715854262017006,4,0.030081931239896435
0.3,0.3,0.3,0.3,0.03,4.660388908137749,0.0624297068480865,0.1526651783517402,3,0.041971637402833356
0.3,0.3,0.3,0.3,0.1,2.7391361933285756,0.07934170560943252,0.18747036076477966,3,0.06717416872457799
0.3,0.3,0.3,0.3,0.3,0.10067179158703148,0.702201619557695,1.7184833160783686,3,0.21113856163399752
0.01,0.01,0.01,0.01,0.01,0.26351375469032357,1.8256972663802384,4.136633785401241,3,0.2328601206577333
0.01,0.01,0.01,0.01,0.03,0.2563616123696832,1.899271590870063,4.5309074662883955,3,0.20802063899723322
0.01,0.01,0.01,0.01,0.1,0.22255750453255482,2.0323229069156037,4.969266513233247,3,0.21510497210919907
0.01,0.01,0.01,0.01,0.3,0.12839347803789897,2.087482728774085,4.17496545754817,2,0.25532427706301397
0.01,0.01,0.01,0.03,0.01,0.28274237014757125,1.9987665792722473,3.9975331585444946,2,0.20933783658386554
0.01,0.01,0.01,0.03,0.03,0.2730877493768606,1.4836880826149021,3.4978046609975544,3,0.17424712554721156
0.01,0.01,0.01,0.03,0.1,0.23803494656597562,2.3340295072195136,4.668059014439027,2,0.23571030181790018
0.01,0.01,0.01,0.03,0.3,0.14649404398080806,1.9930575179826908,5.626017998647811,4,0.21557295928403963
0.01,0.01,0.01,0.1,0.01,0.323945305170643,2.0923078171697362,4.596699630026605,3,0.21087634237230865
0.01,0.01,0.01,0.1,0.03,0.3111435486344378,1.7509798567717003,3.5019597135434006,2,0.2174896646852591
0.01,0.01,0.01,0.1,0.1,0.26766846595645066,2.061474216943727,4.122948433887454,2,0.21947683002372412
0.01,0.01,0.01,0.1,0.3,0.1717258983642448,1.8716274830758677,3.7432549661517354,2,0.22541884463363143
0.01,0.01,0.01,0.3,0.01,0.456306290883558,2.0873932071777963,4.174786414355593,2,0.21359005744729737
0.01,0.01,0.01,0.3,0.03,0.4369200366989324,1.8002528201501784,3.600505640300357,2,0.1672998035863598
0.01,0.01,0.01,0.3,0.1,0.3917243471417625,1.8799138843538654,3.759827768707731,2,0.18650421547750526
0.01,0.01,0.01,0.3,0.3,0.2777339892316266,2.180606740378015,4.36121348075603,2,0.1912155129088759
0.01,0.03,0.01,0.01,0.01,2.8169079248808555,1.3155326882197989,2.6310653764395977,2,0.04072274100143777
0.01,0.03,0.01,0.01,0.03,2.7806026527222993,1.287688139798223,2.575376279596446,2,0.03895100517417574
0.01,0.03,0.01,0.01,0.1,2.4261522622040537,1.2844649332105327,2.5689298664210654,2,0.03946648040789502
0.01,0.03,0.01,0.01,0.3,1.9945430031253975,1.5435622999128555,3.087124599825711,2,0.04763177057240281
0.01,0.03,0.01,0.03,0.01,2.972617093543846,1.2828548979858376,2.8618826321582693,3,0.03966402165851925
0.01,0.03,0.01,0.03,0.03,2.945959800025352,1.1684546971655672,2.3369093943311343,2,0.04290081437602761
0.01,0.03,0.01,0.03,0.1,2.811564784742699,1.6097364056616175,3.219472811323235,2,0.04026227536936022
